customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3289.0,Frederico,Spearman,Male,43.0,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12.0
3291.0,Cindy,Eakin,Female,33.0,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0
3292.0,Hamlen,Slograve,Male,71.0,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,3.0
3294.0,Juditha,Leidl,Female,90.0,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0
3295.0,Cleavland,Karchowski,Male,14.0,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0
3296.0,Leontyne,Jackett,Female,78.0,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0
3297.0,Addy,Moukes,Male,39.0,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13.0
3299.0,Sybille,Ballsdon,Female,27.0,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0
3300.0,Quintus,Gouldthorpe,Male,47.0,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0
3302.0,Faulkner,McKiernan,Male,17.0,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0
3303.0,Ced,Cuell,Male,51.0,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0
3305.0,Neddy,La Grange,Male,25.0,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11.0
3306.0,Iggy,Whorton,Male,50.0,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0
3307.0,Portia,Thirlwall,Female,96.0,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0
3308.0,Daffi,Idale,Female,5.0,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0
3310.0,Bethany,Jarrell,Female,83.0,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12.0
3311.0,Clary,Bennitt,Female,57.0,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0
3315.0,Ninnette,Pandey,Female,77.0,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5.0
3317.0,Ric,Kondrachenko,Male,35.0,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11.0
3320.0,Anabella,Mealham,Female,16.0,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0
3323.0,Cortie,Hamshar,Male,99.0,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0
3324.0,Sholom,,Male,32.0,1973-07-11,Research Nurse,Health,Mass Customer,N,Yes,10.0
3325.0,Sylas,,Male,80.0,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0
3326.0,Wes,Crotch,Male,83.0,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22.0
3327.0,Roma,Le Gallo,Male,84.0,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,15.0
3328.0,Arabella,Delgaty,Female,58.0,1961-08-06,Food Chemist,Health,Mass Customer,N,No,6.0
3331.0,Claire,Trahar,Female,18.0,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,No,8.0
3332.0,Cissy,Jeffress,Female,43.0,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3.0
3333.0,Celinda,Asher,Female,30.0,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0
3334.0,Koralle,Winckles,Female,63.0,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12.0
3335.0,Damian,Dutt,Male,47.0,1979-12-15,Editor,Health,Mass Customer,N,No,16.0
3336.0,Konstantine,Terne,Male,47.0,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0
3339.0,Andrea,Rand,Male,76.0,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21.0
3341.0,Vitia,Crum,Female,19.0,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0
3346.0,Nadya,Callaghan,Female,61.0,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,3.0
3347.0,Nichols,,Male,99.0,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0
3348.0,Amanda,Hazeltine,Female,93.0,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,6.0
3349.0,Byram,Lamberts,Male,11.0,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0
3350.0,Tam,Prestner,Male,53.0,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0
3352.0,Fredek,Lobley,Male,14.0,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0
3355.0,Cherin,Thireau,Female,50.0,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0
3356.0,Dill,Bampford,Male,47.0,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0
3357.0,Georgie,Henze,Male,25.0,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0
3358.0,Fairlie,McGavin,Male,30.0,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0
3360.0,Joelie,Sherlaw,Female,77.0,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5.0
3361.0,Riva,Yushin,Female,68.0,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9.0
3362.0,Piotr,Saladin,Male,60.0,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13.0
3363.0,Orson,Tythacott,Male,25.0,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0
3364.0,Trueman,,Male,77.0,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0
3366.0,Rickey,Gregolotti,Male,98.0,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0
3367.0,Melisse,Massei,Female,75.0,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1.0
3368.0,Tanya,Boddis,Female,7.0,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0
3371.0,Josey,Alves,Female,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0
3373.0,Inna,Atack,Female,19.0,1991-01-25,Research Associate,Health,Mass Customer,N,No,5.0
3374.0,Joann,Corrigan,Female,77.0,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0
3375.0,Thorsten,Gregon,Male,37.0,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0
3379.0,Elysee,Spurr,Female,51.0,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2.0
3380.0,Abe,Ealam,Male,41.0,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0
3383.0,Dane,Swansbury,Male,47.0,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0
3385.0,Ronda,,Female,23.0,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0
3386.0,Cliff,Nolin,Male,24.0,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,2.0
3387.0,Shel,Duke,Female,19.0,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0
3388.0,Urbanus,Pichan,Male,81.0,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7.0
3392.0,Brock,Ride,Male,41.0,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10.0
3393.0,Henrietta,Olexa,Female,23.0,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0
3394.0,Barde,Spoward,Male,39.0,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0
3396.0,Arin,Nappin,Male,18.0,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0
3397.0,Melisande,,Female,70.0,1985-08-19,Product Engineer,IT,Mass Customer,N,No,11.0
3399.0,Hillyer,Biddulph,Male,95.0,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0
3400.0,Brenna,Childes,Female,46.0,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0
3401.0,Cristie,,Female,92.0,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0
3402.0,Krystyna,Scadden,Female,73.0,1985-05-04,Statistician II,Retail,Mass Customer,N,No,10.0
3403.0,Jessalyn,Zoellner,Female,27.0,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0
3404.0,Thomasine,McCloch,Female,2.0,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0
3405.0,Gavra,Robez,Female,89.0,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3.0
3406.0,Lucy,Lackmann,Female,35.0,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0
3407.0,Marven,Ditts,Male,53.0,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0
3408.0,Becka,Bysaker,Female,10.0,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
3409.0,Abbey,Nellen,Female,75.0,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0
3413.0,Zulema,Cristofolo,Female,93.0,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3.0
3415.0,Alberik,Kelsey,Male,43.0,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11.0
3417.0,Deedee,Coxall,Female,91.0,1973-02-18,Social Worker,Health,Mass Customer,N,No,7.0
3418.0,Felipa,Paddingdon,Female,18.0,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19.0
3420.0,Norby,Elion,Male,96.0,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
3421.0,Ronalda,McGeechan,Female,60.0,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0
3422.0,Lucine,Virgin,Female,38.0,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5.0
3423.0,Griselda,Bezants,Female,57.0,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0
3424.0,Vale,Whittuck,Female,39.0,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0
3425.0,Alister,De la Yglesia,Male,32.0,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0
3426.0,Ron,Dilon,Male,40.0,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0
3427.0,Mace,Edington,Male,67.0,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0
3428.0,Leonora,Iglesia,Female,77.0,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0
3430.0,Augustus,Pickin,Male,77.0,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9.0
3431.0,York,Calbreath,Male,97.0,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0
3432.0,Max,Cloney,Female,99.0,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0
3433.0,Karissa,Cabral,Female,10.0,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0
3434.0,Stesha,Miners,Female,20.0,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16.0
3437.0,Penny,Wellington,Male,79.0,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,12.0
3438.0,Gaylor,Carbry,Male,11.0,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2.0
3440.0,Retha,Kahane,Female,18.0,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0
3441.0,Janelle,Ebbage,Female,44.0,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0
3442.0,Adrianne,Petrecz,Female,17.0,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14.0
3444.0,Kara-lynn,Bims,Female,75.0,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0
3445.0,Craggy,,Male,62.0,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0
3446.0,Gard,Tidy,Male,8.0,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0
3448.0,Roderich,Mixer,Male,26.0,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9.0
3449.0,Ilyssa,Hannabuss,Female,52.0,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0
3450.0,Brooke,Durman,Female,85.0,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6.0
3452.0,Maura,Estevez,Female,22.0,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0
3453.0,Jammie,McEvon,Female,57.0,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14.0
3458.0,Alejandro,Shakelade,Male,35.0,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0
3460.0,Reinhold,Barthrup,Male,22.0,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2.0
3461.0,Nigel,Izard,Male,28.0,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0
3462.0,Jehanna,Sparhawk,Female,96.0,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17.0
3463.0,Fletch,Durrett,Male,7.0,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0
3464.0,Etheline,Gerretsen,Female,38.0,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0
3465.0,Hadria,Pizer,Female,71.0,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
3466.0,Victor,Zaple,Male,65.0,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18.0
3467.0,Killy,Spaducci,Male,31.0,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21.0
3469.0,Arabele,Lantoph,Female,90.0,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0
3470.0,Catherina,Ricca,Female,56.0,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0
3471.0,Brita,Afonso,Female,95.0,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,8.0
3472.0,Dionysus,McCarlie,Male,10.0,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0
3474.0,Justinian,Crowhurst,Male,93.0,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0
3475.0,Correna,Goldsberry,Female,12.0,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,3.0
3477.0,Jaquelin,Leek,Female,90.0,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0
3478.0,Hartwell,Schach,Male,54.0,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17.0
3481.0,Haley,Dessent,Male,37.0,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0
3482.0,Roch,Rilston,Female,71.0,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0
3483.0,Emlyn,Burnel,Male,19.0,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0
3484.0,Hedi,Mowday,Female,10.0,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0
3485.0,Berthe,Ludwell,Female,11.0,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0
3486.0,Reece,Crewther,Male,67.0,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0
3487.0,Amalee,Sanderson,Female,4.0,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,18.0
3488.0,Cristobal,Whitrod,Male,63.0,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0
3489.0,Margo,Fletcher,Female,90.0,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0
3490.0,Taylor,Dutchburn,Male,45.0,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,14.0
3491.0,Leanna,Cromb,Female,69.0,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0
3492.0,Urbanus,Redding,Male,83.0,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0
3493.0,Jeffie,Eakly,Male,30.0,1964-02-29,Research Assistant I,Health,High Net Worth,N,No,18.0
3494.0,Robers,Richen,Male,72.0,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,No,1.0
3495.0,Constantine,Frissell,Female,57.0,1987-07-12,Programmer III,Financial Services,High Net Worth,N,No,8.0
3496.0,Danya,Burnyeat,Male,99.0,1986-04-25,Editor,Manufacturing,Mass Customer,N,Yes,19.0
3497.0,Thia,O'Day,Female,73.0,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0
3501.0,Kayla,Alentyev,Female,63.0,1970-01-19,Operator,Telecommunications,Mass Customer,N,Yes,18.0
3502.0,Wilfrid,Cleaves,Male,5.0,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,Yes,3.0
3503.0,Tootsie,Rafter,Female,53.0,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0
3504.0,Keriann,Perdue,Female,39.0,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0
3506.0,Mercy,Donisi,Female,19.0,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,15.0
3507.0,Christoph,Greatreax,Male,70.0,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5.0
3508.0,Malvin,Marre,Male,89.0,1986-08-09,Pharmacist,Health,Mass Customer,N,No,5.0
3509.0,Janine,Hesey,Female,85.0,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,15.0
3511.0,Willem,Spraging,Male,23.0,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,10.0
3512.0,Vladimir,Abramowsky,Male,68.0,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
3515.0,Leelah,Pynner,Female,11.0,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0
3518.0,Magdaia,Beardwell,Female,45.0,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,8.0
3519.0,Aldus,Kenningley,Male,16.0,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,11.0
3520.0,Travis,Kaszper,Male,41.0,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,16.0
3522.0,Lorri,Byrth,Female,73.0,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0
3524.0,Waiter,Piscopello,Male,38.0,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,18.0
3526.0,Pail,Iacopini,Male,84.0,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,13.0
3527.0,Kiley,Scotson,Female,77.0,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0
3528.0,Eliot,Scammell,Male,69.0,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0
3529.0,Austine,Kinny,Female,37.0,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16.0
3531.0,Shannah,Pountain,Female,4.0,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,11.0
3532.0,May,Birch,Female,27.0,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,7.0
3534.0,Kacie,Stanbrooke,Female,92.0,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0
3535.0,Bren,Dabbes,Female,8.0,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,6.0
3536.0,Laurence,Aulsford,Male,46.0,1967-12-24,Professor,Retail,Affluent Customer,N,No,18.0
3537.0,Sholom,Pavlasek,Male,1.0,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,4.0
3538.0,Kerby,Nassie,Male,19.0,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,8.0
3542.0,Perl,Suddaby,Female,23.0,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,10.0
3543.0,Shanie,Zahor,Female,15.0,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,21.0
3546.0,Hally,Pollie,Female,91.0,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9.0
3547.0,Ganny,Dwerryhouse,Male,19.0,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8.0
3549.0,Jodee,Macewan,Female,49.49738219895288,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,7.0
3550.0,Daisey,Britto,Female,50.0,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,16.0
3551.0,Zed,Douris,Male,37.0,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,8.0
3552.0,Ebeneser,Lowde,Male,33.0,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,9.0
3553.0,Dietrich,Geggie,Male,97.0,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,10.0
3554.0,Briggs,Mower,Male,34.0,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,16.0
3555.0,Latashia,,Female,96.0,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21.0
3556.0,Larina,Gheeorghie,Female,38.0,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,3.0
3559.0,Farra,Bails,Female,80.0,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17.0
3560.0,Gav,Bonin,Male,98.0,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7.0
3561.0,Emelda,Allbones,Female,15.0,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5.0
3566.0,Bram,Pheasant,Male,96.0,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,10.0
3567.0,Eileen,Ilchenko,Female,17.0,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,14.0
3568.0,Berthe,Griniov,Female,13.0,1955-09-15,Nurse,Retail,Affluent Customer,N,No,5.0
3571.0,Othilia,Metcalf,Female,9.0,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,3.0
3572.0,Willis,Tilston,Male,54.0,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,2.0
3573.0,Mab,Dwyer,Female,68.0,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3.0
3574.0,Eileen,Eland,Female,33.0,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,6.0
3575.0,Kandace,Desesquelle,Female,82.0,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,13.0
3577.0,Fowler,Scotsbrook,Male,29.0,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,10.0
3578.0,Dorella,Sineath,Female,57.0,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,12.0
3579.0,Rachel,Somes,Female,32.0,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,20.0
3580.0,Roby,Samson,Female,61.0,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,10.0
3582.0,Beryle,Qusklay,Female,66.0,1961-12-11,Media Manager II,Property,Mass Customer,N,No,17.0
3583.0,Josselyn,Mathey,Female,71.0,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,5.0
3586.0,Abby,Brownstein,Female,79.0,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,10.0
3588.0,Henrie,Beadman,Female,15.0,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,18.0
3589.0,Nalani,Dummer,Female,73.0,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,17.0
3591.0,Dwight,Kinsey,Male,15.0,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10.0
3593.0,Carry,Abercromby,Female,71.0,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,5.0
3594.0,Gustavo,Juschka,Male,45.0,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,18.0
3595.0,Timi,Huson,Female,81.0,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,6.0
3596.0,Christi,Gilluley,Female,57.0,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,20.0
3597.0,Giorgi,,Male,71.0,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16.0
3598.0,Penny,McKirdy,Male,72.0,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5.0
3601.0,Fanya,Gethyn,Female,85.0,1975-12-23,Junior Executive,IT,Mass Customer,N,No,18.0
